customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2059,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,79.82686588358962,826.6331825767653,No
CUST2060,Male,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),40.77338397805554,7691.34562131421,No
CUST2061,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.05269586924913,162.84797053351758,No
CUST2062,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,67.05488655189603,7187.705716352897,No
CUST2063,Female,0,No,No,25,Yes,No,No,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),80.23647422752103,1774.3917136961368,Yes
CUST2064,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),65.74630389808877,3479.851544936228,No
CUST2065,Female,0,Yes,No,46,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.70175209522554,90.68401190712555,No
CUST2066,Female,0,No,No,8,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),51.19094584407443,8438.056748602994,Yes
CUST2067,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,52.48029454017652,3856.020591529257,Yes
CUST2068,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.97071815373773,3776.0013824644598,Yes
CUST2069,Male,0,Yes,No,70,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,50.31367931078618,219.79634027257904,No
CUST2070,Male,1,Yes,No,43,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,86.06030969551995,1631.0733901793087,Yes
CUST2071,Male,0,No,Yes,58,Yes,No,No,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,118.16839603687052,1709.933240701827,No
CUST2072,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.2256798936192,113.70833687231963,Yes
CUST2073,Female,1,No,Yes,50,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),114.61965880106182,1494.9100530708401,No
CUST2074,Male,0,Yes,No,15,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,92.44825619676404,8162.9918332816305,Yes
CUST2075,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),77.20739764894611,5068.951320440692,No
CUST2076,Female,0,Yes,No,10,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),89.16892327716198,172.07506078818992,Yes
CUST2077,Male,0,No,No,24,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,100.33157226053406,1883.9333414822465,Yes
CUST2078,Male,0,Yes,No,58,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,102.03283565372418,3607.490882136414,No
CUST2079,Female,0,Yes,No,28,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,31.136990311704082,1505.8196290731717,No
CUST2080,Male,0,No,No,39,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.1120506317879,1380.6770048254318,No
CUST2081,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,No,Mailed check,34.32577161381971,8326.245589776181,No
CUST2082,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.6177255607083,8620.753734707725,No
CUST2083,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),18.80587646683804,5421.6289058249895,No
CUST2084,Male,0,Yes,Yes,52,Yes,No phone service,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.69826499882741,7529.869316334644,No
CUST2085,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),23.16921310077719,3790.700425276683,No
CUST2086,Female,1,Yes,No,56,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.80935490659445,70.60976541003254,Yes
CUST2087,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),93.03407358633285,5075.347443467537,Yes
CUST2088,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,110.79146757125945,1458.0139776342028,Yes
CUST2089,Male,1,Yes,Yes,5,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Mailed check,66.99776654780503,5013.005461666832,No
CUST2090,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.532090780712434,7747.959361998338,No
CUST2091,Female,0,No,No,3,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,112.15533096740461,6516.901987718006,No
CUST2092,Female,0,No,No,8,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.23668478763205,2258.897070078242,Yes
CUST2093,Female,0,No,Yes,68,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,51.8714410040761,7033.9137187375545,No
CUST2094,Male,1,No,No,71,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,73.864688956948,6183.529686949246,Yes
CUST2095,Male,0,Yes,No,3,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.06224132641283,8123.420930241294,No
CUST2096,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),114.71490773037915,5401.081372720955,No
CUST2097,Female,0,Yes,Yes,36,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),31.280645510305767,8518.597576956985,No
CUST2098,Female,0,No,Yes,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,51.820212891437414,4592.270282774767,Yes
CUST2099,Male,0,Yes,No,5,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),114.91780875907561,4569.64790136479,No
CUST2100,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,117.88268980143405,183.1556172879928,Yes
CUST2101,Male,0,No,No,49,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.7266354177885,8134.503060212393,No
CUST2102,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.10616844819708,3753.4408217614246,No
CUST2103,Female,0,No,No,10,Yes,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Mailed check,76.22805095974002,7543.448083492699,No
CUST2104,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),64.90679942678508,3361.9041443686033,No
CUST2105,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,52.97873556602664,8055.318237451502,No
CUST2106,Male,0,Yes,No,12,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.897060005741395,8244.786324053262,No
CUST2107,Male,0,No,No,33,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,44.98794501434285,200.40944276748618,No
CUST2108,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.21173469128355,6163.426975973738,No
CUST2109,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,113.04953928465974,296.9677530641013,No
CUST2110,Female,0,Yes,No,4,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),105.68731305691712,871.6104390274807,Yes
CUST2111,Male,1,No,Yes,31,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,51.14916842832613,369.4259326779089,No
CUST2112,Female,0,Yes,No,11,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,113.93496308288636,281.54599422429294,No
CUST2113,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,34.0854723217473,3583.8054522845255,No
CUST2114,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,72.83643356719517,3937.494640429233,Yes
CUST2115,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.54261940018546,4082.174612128042,No
CUST2116,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,112.90250722678311,1368.2941036516154,No
CUST2117,Female,0,Yes,No,40,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),41.90296824251406,2340.430098850277,No
CUST2118,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49.20320404839302,6549.016788058517,No
CUST2119,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.005998972690513,3050.8307032403645,Yes
CUST2120,Female,1,No,No,46,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),52.04036562499703,2276.5896053046326,No
CUST2121,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),102.43471492523763,2948.600291679879,No
CUST2122,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.053580457321885,7773.171914608423,No
CUST2123,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.6205949749266,7741.223249176092,No
CUST2124,Female,1,No,No,12,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),58.11306100804602,3813.083968643827,No
CUST2125,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.3814881251959,7456.28012918016,Yes
CUST2126,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),58.421266031613435,3199.666147199872,No
CUST2127,Male,0,No,No,12,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,42.20420889930139,696.2336042912077,No
CUST2128,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,36.160567067062345,3949.4537354906597,No
CUST2129,Female,0,No,No,33,No,No,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,35.70991058786099,7861.954074071723,No
CUST2130,Male,1,No,Yes,18,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,83.17051084479812,612.0973308577077,No
CUST2131,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),25.642812305254203,2170.5786889932842,No
CUST2132,Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,82.40959100678697,454.38302671003134,No
CUST2133,Male,0,No,No,26,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,60.002552154322835,6603.025794230689,Yes
CUST2134,Male,0,No,No,44,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),84.88583205770267,7048.397862691126,No
CUST2135,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,20.478842217304333,7757.750105730798,Yes
CUST2136,Female,0,No,No,56,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,32.08575679525097,719.868685550025,No
CUST2137,Female,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,105.93658001925733,5674.471731396962,No
CUST2138,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,118.7411539667573,4586.266248144567,Yes
CUST2139,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),102.88274231694072,2260.324957126,No
CUST2140,Female,0,No,Yes,13,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,30.883894830104225,5896.3799930119885,No
CUST2141,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.47289235033628,166.95640872306856,Yes
CUST2142,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),35.96841961706174,1108.319258049369,No
CUST2143,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,105.4606656277999,7930.2766303760745,Yes
CUST2144,Male,0,Yes,Yes,36,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),101.37069346656439,5553.631732586008,No
CUST2145,Female,0,No,Yes,3,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,59.603318714754764,955.0998660420281,No
CUST2146,Male,0,No,No,57,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.710432384633027,5711.98925529528,No
CUST2147,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No,No internet service,No,No,Yes,One year,Yes,Mailed check,107.5512000628834,2242.724195031386,Yes
CUST2148,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,76.74693285311301,2939.046099325435,No
CUST2149,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.44860245238188,965.4024364808363,No
CUST2150,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,46.61016681697934,6320.644309636182,Yes
CUST2151,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.008494346589913,2525.066753728411,No
CUST2152,Male,0,No,No,17,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,116.97258759235473,1365.162660570972,No
CUST2153,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,53.72877142704901,8489.998418299723,No
CUST2154,Female,1,No,No,58,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),63.294457033851934,1484.1596988892397,No
CUST2155,Female,0,No,No,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),27.005091504254885,5427.784306085178,Yes
CUST2156,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.84947189091166,1139.3821935701123,No
CUST2157,Male,0,Yes,Yes,59,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,44.38893387339746,8312.379938594002,No
CUST2158,Female,0,No,No,3,No,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),86.72111142870637,3988.5181699280056,No
CUST2159,Male,0,No,No,38,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.63522779719426,5270.175269965602,No
